row#,Name,FIPS,Source,ToxPi Score,Baseline.Health,Baseline.SocialEconomic,Baseline.Infrastructure,Baseline.Environment,ClimateChange.Health,ClimateChange.SocialEconomic,ClimateChange.ExtremeEvents
1060,"AL, Shelby, 01117030703",1117030703,"+33.1622281,-086.5967755",0.54200147,0.605167224,0.494728873,0.532311266,0.35189577,0.640429239,0.664138029,0.505339892
1061,"AL, Shelby, 01117030704",1117030704,"+33.1007475,-086.5495395",0.527728715,0.646379556,0.368393989,0.644073669,0.269705891,0.654789978,0.594424213,0.516333705
1062,"AL, Shelby, 01117030800",1117030800,"+33.2521205,-086.5182208",0.510939227,0.556439289,0.308815575,0.541135094,0.387173454,0.659503351,0.610002164,0.513505658
1063,"AL, Shelby, 01117030900",1117030900,"+33.4797444,-086.4851584",0.543302535,0.705759977,0.375979731,0.593320155,0.389846058,0.650677265,0.581955594,0.505578964
1064,"AL, Shelby, 01117980000",1117980000,"+33.3218992,-086.7421768",0.460079826,0.458947739,0.283135856,0.459269704,0.418998934,0.602110708,0.496418997,0.501676842
1065,"AL, Sumter, 01119011300",1119011300,"+32.6118606,-088.1386681",0.618384183,0.70776348,0.609625243,0.840618617,0.363326826,0.538195265,0.783308292,0.48585156
1066,"AL, Sumter, 01119011400",1119011400,"+32.8638810,-088.2623312",0.578233644,0.753435926,0.571767469,0.681028859,0.30045024,0.535990069,0.717413814,0.487549133
1067,"AL, Sumter, 01119011500",1119011500,"+32.4322541,-088.1835908",0.61100801,0.77381681,0.658185378,0.761742352,0.305616915,0.542228405,0.748916559,0.486549648
1068,"AL, Sumter, 01119011600",1119011600,"+32.3800435,-088.3396696",0.557674556,0.765282668,0.479052276,0.701366629,0.299499093,0.508017972,0.669790412,0.48071284
1069,"AL, Talladega, 01121010101",1121010101,"+33.5393231,-085.8669873",0.570423132,0.625269135,0.349035597,0.655129999,0.392910933,0.697520606,0.804368931,0.468726722
1070,"AL, Talladega, 01121010102",1121010102,"+33.5328146,-085.9598329",0.651228238,0.792619297,0.533972275,0.702720802,0.507688765,0.713349906,0.830760182,0.477486436
1071,"AL, Talladega, 01121010201",1121010201,"+33.6421784,-086.1115838",0.60310506,0.698373692,0.372102516,0.66277721,0.494639924,0.709473434,0.802904035,0.481464611
1072,"AL, Talladega, 01121010202",1121010202,"+33.5727685,-086.1141477",0.643153497,0.778954651,0.495218125,0.713942447,0.530427793,0.701733335,0.791927517,0.489870612
1073,"AL, Talladega, 01121010301",1121010301,"+33.4823112,-086.1186280",0.666543446,0.879123457,0.57579401,0.791786138,0.434895069,0.709645462,0.781912633,0.49264735
1074,"AL, Talladega, 01121010302",1121010302,"+33.4981211,-086.2018606",0.629932585,0.799932949,0.487091448,0.788654084,0.337179868,0.704416075,0.798620881,0.493632793
1075,"AL, Talladega, 01121010400",1121010400,"+33.3941750,-086.0078338",0.623232602,0.822123418,0.542231859,0.660977593,0.391088944,0.679303842,0.765446495,0.501456065
1076,"AL, Talladega, 01121010500",1121010500,"+33.4545238,-086.0676222",0.658544413,0.883001147,0.635680683,0.787258317,0.360729504,0.717344483,0.749325838,0.476470922
1077,"AL, Talladega, 01121010600",1121010600,"+33.4475439,-086.1148963",0.65492521,0.878075508,0.688071891,0.735668301,0.359459805,0.704577866,0.748505659,0.470117438
1078,"AL, Talladega, 01121010700",1121010700,"+33.4188822,-086.1355240",0.624466838,0.788239554,0.625297119,0.663772206,0.36707876,0.694658255,0.751251829,0.48097014
1079,"AL, Talladega, 01121010900",1121010900,"+33.4320780,-086.0984457",0.61416724,0.768419239,0.589199067,0.587114453,0.414056138,0.683727121,0.791599717,0.465054943
1080,"AL, Talladega, 01121011000",1121011000,"+33.4003134,-086.0958449",0.634217313,0.876548936,0.559242784,0.727007506,0.327816433,0.694355256,0.766930433,0.48761984
1081,"AL, Talladega, 01121011100",1121011100,"+33.3012123,-086.1816103",0.667292723,0.841195451,0.607512832,0.749658241,0.397098088,0.767907791,0.800166026,0.507510631
1082,"AL, Talladega, 01121011200",1121011200,"+33.3805486,-086.2819616",0.652844836,0.810139217,0.601739493,0.767337582,0.404207053,0.694049826,0.790118499,0.502322185
1083,"AL, Talladega, 01121011300",1121011300,"+33.2597282,-086.3714709",0.678766069,0.841206875,0.669359938,0.747430942,0.477927762,0.707514647,0.808619442,0.499302881
1084,"AL, Talladega, 01121011400",1121011400,"+33.2562482,-086.2922645",0.661564283,0.883445097,0.622321251,0.711240635,0.481321628,0.670960517,0.764225068,0.497435787
1085,"AL, Talladega, 01121011500",1121011500,"+33.1634655,-086.3795120",0.646813792,0.800027511,0.548540622,0.737325787,0.41970683,0.710343705,0.802959802,0.50879229
1086,"AL, Talladega, 01121011600",1121011600,"+33.1607444,-086.2104672",0.684755807,0.864097086,0.608808659,0.819935936,0.410432916,0.785290206,0.803794942,0.500930903
1087,"AL, Talladega, 01121011700",1121011700,"+33.2020087,-086.2915558",0.65483852,0.818601921,0.568857828,0.686728892,0.470826426,0.758604238,0.790151143,0.490099192
1088,"AL, Talladega, 01121011800",1121011800,"+33.1723429,-086.2529401",0.676532813,0.904305712,0.694600942,0.668549949,0.469308245,0.781762842,0.757815978,0.459386021
1089,"AL, Talladega, 01121011900",1121011900,"+33.1652430,-086.2791174",0.641009508,0.774282208,0.586011637,0.682820264,0.47923171,0.708189835,0.773950236,0.482580669
1090,"AL, Talladega, 01121012000",1121012000,"+33.1458580,-086.2504490",0.636358606,0.792145312,0.554658957,0.671262329,0.421720726,0.782240394,0.748335639,0.484146882
1091,"AL, Tallapoosa, 01123961900",1123961900,"+33.0266188,-085.7313040",0.567085792,0.768811245,0.399489875,0.694748934,0.252642904,0.768844609,0.599862828,0.485200153
1092,"AL, Tallapoosa, 01123962000",1123962000,"+33.0469464,-085.9450939",0.619838532,0.777155936,0.550998623,0.827635602,0.283326802,0.783023198,0.634527953,0.482201611
1093,"AL, Tallapoosa, 01123962100",1123962100,"+32.9486832,-085.9841238",0.648934229,0.836259751,0.695681058,0.806611857,0.40472569,0.711740127,0.613850749,0.47367037
1094,"AL, Tallapoosa, 01123962200",1123962200,"+32.9596925,-085.9006845",0.612939032,0.824390902,0.644604496,0.625858748,0.345017545,0.757315333,0.616953281,0.476432916
1095,"AL, Tallapoosa, 01123962300",1123962300,"+32.8470210,-085.9528284",0.573702709,0.722357339,0.519400997,0.629421563,0.344533365,0.665895228,0.65081727,0.483493199
1096,"AL, Tallapoosa, 01123962400",1123962400,"+32.8829605,-085.6946368",0.619679753,0.818130204,0.629315053,0.685893922,0.37019575,0.710346133,0.63050867,0.49336854
1097,"AL, Tallapoosa, 01123962501",1123962501,"+32.8733706,-085.8221841",0.549205725,0.727419732,0.370389823,0.631355023,0.321931154,0.679059739,0.628558196,0.485726408
1098,"AL, Tallapoosa, 01123962502",1123962502,"+32.7185595,-085.7995454",0.527250429,0.642301688,0.280608823,0.718120642,0.238729952,0.70360205,0.616780541,0.490609308
1099,"AL, Tallapoosa, 01123962600",1123962600,"+32.7738990,-085.6483314",0.627470233,0.883835208,0.649157869,0.72695503,0.34743211,0.712582176,0.58065868,0.491670554
1100,"AL, Tallapoosa, 01123962700",1123962700,"+32.6239454,-085.8093922",0.603285349,0.781844776,0.499195579,0.694621074,0.320757047,0.710068874,0.710491721,0.506018372
1101,"AL, Tuscaloosa, 01125010101",1125010101,"+33.2806550,-087.4863112",0.464039999,0.42825151,0.178454835,0.56458374,0.322549352,0.547552441,0.698930792,0.507957321
1102,"AL, Tuscaloosa, 01125010102",1125010102,"+33.4546410,-087.4712536",0.510606387,0.604595477,0.282019296,0.598692133,0.280165945,0.582900189,0.710969599,0.514902071
1103,"AL, Tuscaloosa, 01125010103",1125010103,"+33.4282413,-087.7207609",0.533348505,0.652641829,0.354918687,0.660571045,0.289765517,0.569635396,0.690145497,0.515761564
1104,"AL, Tuscaloosa, 01125010201",1125010201,"+33.3294318,-087.6397443",0.48629559,0.484514215,0.242038562,0.610801782,0.294105915,0.571506856,0.702139418,0.498962383
1105,"AL, Tuscaloosa, 01125010202",1125010202,"+33.2922752,-087.5845466",0.521845746,0.492193469,0.32336979,0.695793699,0.340238521,0.573606869,0.731309483,0.496408394
1106,"AL, Tuscaloosa, 01125010203",1125010203,"+33.3239863,-087.5662202",0.512562832,0.614223577,0.300880172,0.627495859,0.309802024,0.572795584,0.663969152,0.498773458
1107,"AL, Tuscaloosa, 01125010204",1125010204,"+33.2594557,-087.5598577",0.526899734,0.506466892,0.390768779,0.628058988,0.432681649,0.574577241,0.664658754,0.491085835
1108,"AL, Tuscaloosa, 01125010301",1125010301,"+33.2942284,-087.6875513",0.555558712,0.562857329,0.400112488,0.681185452,0.415934157,0.57437443,0.749324848,0.505122277
1109,"AL, Tuscaloosa, 01125010302",1125010302,"+33.2005768,-087.7377349",0.583857496,0.694438054,0.477121586,0.652522162,0.469822317,0.553534015,0.730795341,0.508768999
1110,"AL, Tuscaloosa, 01125010303",1125010303,"+33.0736337,-087.7339732",0.521195259,0.60110101,0.368778885,0.568464254,0.345755694,0.568115599,0.684974155,0.511177212
1111,"AL, Tuscaloosa, 01125010403",1125010403,"+33.2346335,-087.5847733",0.595863437,0.698716195,0.589595752,0.613687306,0.536877305,0.578582105,0.682646916,0.47093848
1112,"AL, Tuscaloosa, 01125010404",1125010404,"+33.2199403,-087.5824598",0.577925729,0.715509313,0.53193004,0.53469743,0.569328834,0.579218792,0.63732763,0.477468061
1113,"AL, Tuscaloosa, 01125010405",1125010405,"+33.2759163,-087.5253265",0.479901592,0.445823987,0.370079118,0.534377843,0.325265278,0.564421419,0.629588301,0.489755195
1114,"AL, Tuscaloosa, 01125010406",1125010406,"+33.2440377,-087.5324292",0.492117207,0.433887712,0.236122229,0.583652578,0.468236713,0.572238533,0.663992274,0.486690409
1115,"AL, Tuscaloosa, 01125010407",1125010407,"+33.2276765,-087.5521429",0.522181376,0.468707746,0.323591535,0.651169938,0.514131657,0.573350125,0.653158573,0.471160059
1116,"AL, Tuscaloosa, 01125010500",1125010500,"+33.2435163,-087.4824879",0.6193186,0.811734859,0.604837303,0.780307846,0.426375459,0.56764336,0.653531257,0.490800115
1117,"AL, Tuscaloosa, 01125010601",1125010601,"+33.3241425,-087.3313594",0.575486191,0.695867295,0.503486857,0.649222506,0.362109686,0.579958202,0.720685246,0.517073544
1118,"AL, Tuscaloosa, 01125010602",1125010602,"+33.2747630,-087.1708229",0.53712336,0.595829042,0.319437258,0.608725186,0.389354215,0.583680663,0.741042812,0.521794342
1119,"AL, Tuscaloosa, 01125010701",1125010701,"+33.0388936,-087.5181804",0.530589493,0.569260749,0.318413147,0.655180846,0.39647281,0.556517127,0.704646199,0.513635572
1120,"AL, Tuscaloosa, 01125010702",1125010702,"+33.1421204,-087.3823598",0.57237831,0.690128105,0.400949076,0.665579777,0.427457694,0.567145225,0.737548553,0.517839741
1121,"AL, Tuscaloosa, 01125010703",1125010703,"+33.1845177,-087.2514428",0.53955397,0.589555774,0.372540179,0.555741605,0.491396717,0.582053066,0.664170456,0.52141999
1122,"AL, Tuscaloosa, 01125010802",1125010802,"+33.1609035,-087.4535002",0.539414423,0.589192787,0.34507106,0.645334476,0.430721326,0.566069608,0.700115495,0.499396211
1123,"AL, Tuscaloosa, 01125010803",1125010803,"+33.2128632,-087.4687730",0.586566768,0.756390625,0.543668224,0.749783363,0.350381874,0.566141512,0.651106086,0.488495694
1124,"AL, Tuscaloosa, 01125010804",1125010804,"+33.1929433,-087.4546981",0.568056449,0.723622335,0.465649869,0.627337858,0.436619359,0.571273252,0.665148413,0.486744054
1125,"AL, Tuscaloosa, 01125011200",1125011200,"+33.2114539,-087.5385117",0.510521773,0.493341277,0.377145312,0.510177291,0.619436837,0.446392438,0.676620032,0.450539225
1126,"AL, Tuscaloosa, 01125011401",1125011401,"+33.2031136,-087.5527647",0.521520212,0.557634836,0.315943295,0.545746402,0.644318367,0.574269178,0.619378914,0.393350491
1127,"AL, Tuscaloosa, 01125011402",1125011402,"+33.2133471,-087.5567549",0.519767787,0.577085594,0.442086498,0.542143086,0.559270861,0.444310421,0.619138165,0.454339886
1128,"AL, Tuscaloosa, 01125011600",1125011600,"+33.2059522,-087.5808407",0.623374586,0.778367151,0.592789868,0.61413438,0.663198886,0.572479937,0.676044683,0.466607195
1129,"AL, Tuscaloosa, 01125011701",1125011701,"+33.1932756,-087.5832845",0.606980814,0.746894364,0.609808856,0.683986723,0.589218164,0.57534492,0.581125678,0.462486993
1130,"AL, Tuscaloosa, 01125011703",1125011703,"+33.1738226,-087.5959728",0.666937028,0.851488596,0.620629764,0.858548599,0.601031776,0.578389592,0.670217742,0.488253124
1131,"AL, Tuscaloosa, 01125011800",1125011800,"+33.1887720,-087.5686890",0.63687529,0.848325023,0.647626129,0.643950867,0.691284664,0.58069752,0.5889711,0.457271725
1132,"AL, Tuscaloosa, 01125011901",1125011901,"+33.1887660,-087.5423912",0.577159558,0.587297868,0.500131927,0.656463735,0.64808942,0.581449685,0.618021471,0.448662801
1133,"AL, Tuscaloosa, 01125011902",1125011902,"+33.1926691,-087.5565084",0.62032782,0.825700413,0.521282968,0.69654963,0.730154283,0.580974777,0.550842999,0.436789669
1134,"AL, Tuscaloosa, 01125012000",1125012000,"+33.1951958,-087.5353617",0.544186666,0.52176939,0.378017599,0.630155178,0.633692773,0.573211469,0.625895457,0.446564798
1135,"AL, Tuscaloosa, 01125012100",1125012100,"+33.1958600,-087.5108189",0.552008334,0.578900262,0.408264796,0.685332574,0.480478584,0.578096899,0.657226821,0.475758405
1136,"AL, Tuscaloosa, 01125012303",1125012303,"+33.1807268,-087.4937929",0.577905863,0.586679559,0.468205999,0.69138964,0.526489935,0.578664257,0.708964718,0.484946933
1137,"AL, Tuscaloosa, 01125012304",1125012304,"+33.1601851,-087.5132906",0.554320047,0.615375533,0.443866664,0.623890558,0.511471118,0.576797932,0.625680551,0.483157975
1138,"AL, Tuscaloosa, 01125012305",1125012305,"+33.1507291,-087.4956836",0.547250022,0.557445781,0.38776415,0.724096908,0.408445574,0.577886397,0.679597429,0.495513915
1139,"AL, Tuscaloosa, 01125012403",1125012403,"+33.1598749,-087.5621287",0.552444758,0.533249908,0.377650152,0.577692365,0.687054729,0.577758059,0.625407158,0.488300938
1140,"AL, Tuscaloosa, 01125012404",1125012404,"+33.1575545,-087.5372122",0.612188625,0.629731837,0.595845114,0.758367416,0.654723033,0.567486727,0.602851568,0.476314684
1141,"AL, Tuscaloosa, 01125012405",1125012405,"+33.1762981,-087.5397897",0.59686185,0.574597498,0.547506621,0.698591135,0.662655504,0.577580907,0.654755405,0.462345883
1142,"AL, Tuscaloosa, 01125012501",1125012501,"+33.1740753,-087.6554999",0.607742626,0.767026118,0.555759651,0.653066232,0.584475103,0.494173006,0.695674561,0.504023712
1143,"AL, Tuscaloosa, 01125012502",1125012502,"+33.1204035,-087.5913757",0.521989319,0.442949508,0.268470141,0.605052994,0.56762527,0.559592533,0.708456017,0.501778768
1144,"AL, Tuscaloosa, 01125012503",1125012503,"+33.1269031,-087.5219605",0.510571556,0.483096416,0.227128556,0.64030725,0.498223706,0.569293987,0.661518137,0.494432843
1145,"AL, Tuscaloosa, 01125012600",1125012600,"+33.2201491,-087.5170722",0.536854935,0.557363517,0.367739736,0.694770487,0.588911137,0.449583496,0.620536413,0.479079756
1146,"AL, Tuscaloosa, 01125012700",1125012700,"+33.2156648,-087.4956543",0.574530755,0.63755577,0.492483425,0.719407597,0.430376274,0.579752761,0.677649675,0.48448978
1147,"AL, Tuscaloosa, 01125012800",1125012800,"+33.2130024,-087.5076573",0.554518173,0.713408804,0.408935161,0.725214459,0.432631297,0.577344773,0.601900814,0.422191903
1148,"AL, Walker, 01127020100",1127020100,"+33.8113286,-087.3186878",0.621910574,0.860028891,0.622657867,0.700268324,0.398960741,0.584742576,0.696724893,0.489990726
1149,"AL, Walker, 01127020200",1127020200,"+33.8796159,-087.3039611",0.617044369,0.786830426,0.649219235,0.616052967,0.394087935,0.65780523,0.733766224,0.481548569
1150,"AL, Walker, 01127020300",1127020300,"+33.8705126,-087.2519936",0.58261654,0.679863867,0.588664244,0.597569994,0.316552152,0.650704361,0.760641693,0.484319472
1151,"AL, Walker, 01127020400",1127020400,"+33.8141243,-087.2432813",0.606926562,0.772932683,0.652420709,0.546080717,0.491997031,0.612208949,0.691236633,0.481609212
1152,"AL, Walker, 01127020600",1127020600,"+33.8112142,-087.1840611",0.589041138,0.770623454,0.539294365,0.690162313,0.396944329,0.587366143,0.655250789,0.483646571
1153,"AL, Walker, 01127020700",1127020700,"+33.8776630,-087.1700448",0.563841221,0.719511894,0.516222275,0.697200747,0.269476878,0.562002381,0.697209111,0.485265264
1154,"AL, Walker, 01127020800",1127020800,"+33.9062724,-087.1508999",0.579311071,0.735047404,0.55951587,0.714347062,0.242501929,0.644766463,0.664644078,0.494354695
1155,"AL, Walker, 01127020900",1127020900,"+33.9510231,-087.3063665",0.563228485,0.767708183,0.480823983,0.704152355,0.203718009,0.622469916,0.668457976,0.495268969
1156,"AL, Walker, 01127021000",1127021000,"+33.9470605,-087.4635494",0.611653429,0.846199131,0.618380446,0.714258632,0.297187579,0.677957687,0.63744353,0.490146997
1157,"AL, Walker, 01127021100",1127021100,"+33.9289484,-087.5743729",0.59562556,0.797088545,0.615801426,0.621873708,0.306411831,0.664279712,0.676788977,0.487134721
1158,"AL, Walker, 01127021200",1127021200,"+33.8421074,-087.4326882",0.579827062,0.79647628,0.517075597,0.614039454,0.344628115,0.644789477,0.648464934,0.493315576
1159,"AL, Walker, 01127021300",1127021300,"+33.6665980,-087.3615093",0.599254261,0.797079359,0.601043045,0.67118832,0.315709223,0.61084053,0.70003281,0.498886537
1160,"AL, Walker, 01127021400",1127021400,"+33.7107342,-087.2677453",0.594311334,0.791654917,0.595531896,0.705812868,0.29513987,0.589722864,0.69078914,0.491527784
1161,"AL, Walker, 01127021500",1127021500,"+33.7299617,-087.1871219",0.626930466,0.812926818,0.62597196,0.722822313,0.428003186,0.605264683,0.702574956,0.490949346
1162,"AL, Walker, 01127021600",1127021600,"+33.6455955,-087.1392961",0.621845671,0.801935636,0.62834722,0.750352456,0.438742006,0.594084591,0.649219825,0.490237961
1163,"AL, Walker, 01127021700",1127021700,"+33.7657596,-087.1021229",0.619103181,0.765152284,0.59048352,0.705235594,0.462029216,0.604522558,0.714238357,0.492060739
1164,"AL, Walker, 01127021800",1127021800,"+33.7836387,-087.0579856",0.615208063,0.777285271,0.599026579,0.744757593,0.371371525,0.616752757,0.713563716,0.483699
1165,"AL, Walker, 01127021900",1127021900,"+33.8422016,-087.0239558",0.581513981,0.830756582,0.568984908,0.723515089,0.223871132,0.595057458,0.641125492,0.487287209
1166,"AL, Washington, 01129043900",1129043900,"+31.6256633,-088.3415656",0.559880213,0.742852572,0.44016247,0.637829465,0.180255459,0.59749566,0.843997095,0.476568767
1167,"AL, Washington, 01129044000",1129044000,"+31.5344839,-088.2193508",0.592583989,0.759399838,0.45970528,0.695090208,0.270558063,0.603936704,0.874164159,0.48523367
